,postal_code,cities_es/province
12949,45682,los_cerralbos/toledo
12950,45637,cervera_de_los_montes/toledo
12951,45314,ciruelos/toledo
12952,45291,cobeja/toledo
12953,45111,cobisa/toledo
12954,45700,consuegra/toledo
12955,45880,corral_de_almaguer/toledo
12956,45126,cuerva/toledo
12957,45960,chozas_de_canales/toledo
12958,45113,chueca/toledo
12959,45544,domingo_perez/toledo
12960,45311,dosbarrios/toledo
12961,45540,erustes/toledo
12962,45910,escalona/toledo
12963,45517,escalonilla/toledo
12964,45650,espinoso_del_rey/toledo
12965,45221,esquivias/toledo
12966,45574,la_estrella/toledo
12967,45510,fuensalida/toledo
12969,45164,galvez/toledo
12970,45643,garciotum/toledo
12971,45518,gerindote/toledo
12972,45160,guadamur/toledo
12973,45760,la_guardia/toledo
12974,45663,las_herencias/toledo
12975,45664,las_herencias/toledo
12976,45588,herreruela_de_oropesa/toledo
12977,45645,hinojosa_de_san_vicente/toledo
12978,45159,hontanar/toledo
12979,45919,hormigos/toledo
12980,45511,huecas/toledo
12982,45633,la_iglesuela/toledo
12984,45200,illescas/toledo
12985,45567,lagartera/toledo
12986,45123,layos/toledo
12987,45870,lillo/toledo
12988,45212,lominchar/toledo
12989,45684,lucillos/toledo
12990,45710,madridejos/toledo
12991,45590,magan/toledo
12992,45692,malpica_de_tajo/toledo
12993,45693,malpica_de_tajo/toledo
12994,45460,manzaneque/toledo
12995,45515,maqueda/toledo
12996,45479,marjaliza/toledo
12997,45636,marrupe/toledo
12998,45430,mascaraque/toledo
12999,45534,la_mata/toledo
13000,45114,mazarambroz/toledo
13002,45622,mejorada/toledo
13004,45121,menasalbas/toledo
13005,45128,menasalbas/toledo
13006,45120,menasalbas/toledo
13007,45930,mentrida/toledo
13008,45541,mesegar_de_tajo/toledo
13009,45530,miguel_esteban/toledo
13010,45830,miguel_esteban/toledo
13011,45270,mocejon/toledo
13013,45576,mohedas_de_la_jara/toledo
13014,45685,montearagon/toledo
13015,45620,montesclaros/toledo
13016,45400,mora/toledo
13017,45191,nambroca/toledo
13018,45190,nambroca/toledo
13019,45670,la_nava_de_ricomalillo/toledo
13021,45150,navahermosa/toledo
13022,45610,navalcan/toledo
13023,45573,navalmoralejo/toledo
13024,45140,los_navalmorales/toledo
13025,45130,los_navalucillos/toledo
13026,45138,los_navalucillos/toledo
13027,45139,los_navalucillos/toledo
13028,45630,navamorcuende/toledo
13029,45350,noblejas/toledo
13030,45162,noez/toledo
13031,45917,nombela/toledo
13032,45519,noves/toledo
13033,45230,numancia_de_la_sagra/toledo
13034,45644,nuno_gomez/toledo
13035,45300,ocana/toledo
13036,45280,olias_del_rey/toledo
13037,45340,ontigola/toledo
13038,45109,orgaz/toledo
13039,45450,orgaz/toledo
13040,45560,oropesa/toledo
13041,45569,oropesa/toledo
13042,45600,oropesa/toledo
13043,45543,otero/toledo
13044,45213,palomeque/toledo
13045,45290,pantoja/toledo
13047,45611,parrillas/toledo
13048,45918,pelahustan/toledo
13049,45638,pepino/toledo
13050,45161,polan/toledo
13051,45512,portillo_de_toledo/toledo
13052,45840,la_puebla_de_almoradiel/toledo
13054,45516,la_puebla_de_montalban/toledo
13055,45691,la_pueblanueva/toledo
13056,45690,la_pueblanueva/toledo
13057,45570,el_puente_del_arzobispo/toledo
13058,45577,puerto_de_san_vicente/toledo
13059,45125,pulgar/toledo
13060,45790,quero/toledo
13062,45800,quintanar_de_la_orden/toledo
13063,45514,quismondo/toledo
13065,45640,el_real_de_san_vicente/toledo
13066,45211,recas/toledo
13067,45652,retamoso_de_la_jara/toledo
13068,45524,rielves/toledo
13069,45674,robledo_del_mazo/toledo
13070,45678,robledo_del_mazo/toledo
13071,45677,robledo_del_mazo/toledo
13072,45675,robledo_del_mazo/toledo
13073,45676,robledo_del_mazo/toledo
13074,45770,el_romeral/toledo
13075,45654,san_bartolome_de_las_abiertas/toledo
13076,45165,san_martin_de_montalban/toledo
13077,45170,san_martin_de_pusa/toledo
13079,45646,san_roman_de_los_montes/toledo
13080,45653,santa_ana_de_pusa/toledo
13081,45370,santa_cruz_de_la_zarza/toledo
13082,45513,santa_cruz_del_retamar/toledo
13083,45909,santa_cruz_del_retamar/toledo
13085,45632,sartajada/toledo
13086,45621,segurilla/toledo
13088,45223,sesena/toledo
13089,45224,sesena/toledo
13090,45671,sevilleja_de_la_jara/toledo
13091,45672,sevilleja_de_la_jara/toledo
13092,45673,sevilleja_de_la_jara/toledo
13093,45100,sonseca/toledo
13095,45635,sotillo_de_las_palomas/toledo
13097,45613,talavera_de_la_reina/toledo
13098,45614,talavera_de_la_reina/toledo
13099,45694,talavera_de_la_reina/toledo
13100,45780,tembleque/toledo
13101,45820,el_toboso/toledo
13102,45005,toledo/toledo
13103,45008,toledo/toledo
13104,45007,toledo/toledo
13105,45006,toledo/toledo
13106,45003,toledo/toledo
13107,45002,toledo/toledo
13108,45001,toledo/toledo
13109,45004,toledo/toledo
13111,45651,torrecilla_de_la_jara/toledo
13112,45920,la_torre_de_esteban_hambran/toledo
13113,45572,torrico/toledo
13114,45500,torrijos/toledo
13115,45163,totanes/toledo
13116,45789,turleque/toledo
13117,45217,ugena/toledo
13118,45480,urda/toledo
13120,45940,valmojado/toledo
13121,45612,velada/toledo
13122,45127,las_ventas_con_pena_aguilera/toledo
13123,45183,las_ventas_de_retamosa/toledo
13124,45568,las_ventas_de_san_julian/toledo
13126,45860,villacanas/toledo
13127,45850,la_villa_de_don_fadrique/toledo
13128,45730,villafranca_de_los_caballeros/toledo
13129,45520,villaluenga_de_la_sagra/toledo
13130,45594,villamiel_de_toledo/toledo
13131,45440,villaminaya/toledo
13132,45749,villamuelas/toledo
13133,45810,villanueva_de_alcardete/toledo
13134,45410,villanueva_de_bogas/toledo
13135,45179,villarejo_de_montalban/toledo
13136,45360,villarrubia_de_santiago/toledo
13138,45260,villaseca_de_la_sagra/toledo
13139,45292,villaseca_de_la_sagra/toledo
13140,45740,villasequilla/toledo
13141,45310,villatobas/toledo
13142,45215,el_viso_de_san_juan/toledo
13143,45470,los_yebenes/toledo
13145,45220,yeles/toledo
13146,45313,yepes/toledo
13147,45529,yuncler/toledo
13148,45591,yunclillos/toledo
13149,45210,yuncos/toledo
13150,45526,santo_domingo_caudilla/toledo
13151,46140,ademuz/valencia
13152,46729,ador/valencia
13153,46869,atzeneta_d'albaida/valencia
13154,46890,agullent/valencia
13155,46970,alaquas/valencia
13156,46860,albaida/valencia
13157,46470,albal/valencia
13158,46687,albalat_de_la_ribera/valencia
13159,46135,albalat_dels_sorells/valencia
13160,46591,albalat_dels_tarongers/valencia
13161,46260,alberic/valencia
13162,46369,alborache/valencia
13163,46120,alboraya/valencia
13164,46128,alboraya/valencia
13166,46550,albuixech/valencia
13167,46220,alcasser/valencia
13168,46290,alcasser/valencia
13169,46293,alcantera_de_xuquer/valencia
13170,46268,alzira/valencia
13171,46600,alzira/valencia
13172,46792,alzira/valencia
13173,46172,alcublas/valencia
13174,46250,l'alcudia/valencia
13175,46690,l'alcudia_de_crespins/valencia
13176,46960,aldaia/valencia
13177,46910,alfafar/valencia
13178,46725,alfauir/valencia
13179,46594,alfara_de_la_baronia/valencia
13180,46115,alfara_del_patriarca/valencia
13181,46197,alfarp/valencia
13182,46893,alfarrasi/valencia
13183,46593,algar_de_palancia/valencia
13184,46680,algemesi/valencia
13185,46148,algimia_de_alfara/valencia
13186,46230,alginet/valencia
13187,46132,almassera/valencia
13188,46726,almisera/valencia
13189,46723,almoines/valencia
13190,46440,almussafes/valencia
13191,46178,alpuente/valencia
13192,46715,l'alqueria_de_la_comtessa/valencia
13193,46170,andilla/valencia
13194,46820,anna/valencia
13195,46266,antella/valencia
13196,46179,aras_de_los_olmos/valencia
13197,46812,aielo_de_malferit/valencia
13198,46842,aielo_de_rugat/valencia
13199,46620,ayora/valencia
13200,46667,barxeta/valencia
13201,46758,barx/valencia
13202,46868,belgida/valencia
13203,46713,bellreguard/valencia
13204,46839,bellus/valencia
13205,46173,benageber/valencia
13206,46180,benaguasil/valencia
13207,46514,benavites/valencia
13210,46722,beniarjo/valencia
13211,46844,beniatjar/valencia
13212,46838,benicolet/valencia
13213,46511,benifairo_de_les_valls/valencia
13214,46791,benifairo_de_la_valldigna/valencia
13215,46450,benifaio/valencia
13217,46830,beniganim/valencia
13218,46291,benimodo/valencia
13219,46611,benimuslem/valencia
13220,46469,beniparrell/valencia
13221,46703,benirredra/valencia
13222,46181,benissano/valencia
13225,46117,betera/valencia
13226,46825,bicorp/valencia
13227,46880,bocairent/valencia
13228,46822,bolbaite/valencia
13229,46131,bonrepos_i_mirambell/valencia
13230,46891,bufali/valencia
13231,46165,bugarra/valencia
13232,46360,bunol/valencia
13233,46100,burjassot/valencia
13234,46175,calles/valencia
13235,46330,camporrobles/valencia
13236,46650,canals/valencia
13237,46659,canals/valencia
13238,46813,canals/valencia
13239,46529,canet_d'en_berenguer/valencia
13240,46740,carcaixent/valencia
13241,46749,carcaixent/valencia
13243,46294,carcer/valencia
13244,46240,carlet/valencia
13246,46147,casas_altas/valencia
13247,46146,casas_bajas/valencia
13248,46171,casinos/valencia
13249,46717,casinos/valencia
13250,46841,castello_de_rugat/valencia
13252,46141,castielfabib/valencia
13253,46196,catadau/valencia
13255,46315,caudete_de_las_fuentes/valencia
13257,46625,cofrentes/valencia
13258,46612,corbera/valencia
13259,46199,cortes_de_pallas/valencia
13261,46515,quart_de_les_valls/valencia
13262,46930,quart_de_poblet/valencia
13263,46510,quartell/valencia
13264,46837,quatretonda/valencia
13265,46400,cullera/valencia
13266,46408,cullera/valencia
13267,46409,cullera/valencia
13268,46176,chelva/valencia
13269,46351,chelva/valencia
13270,46821,chella/valencia
13271,46350,chera/valencia
13273,46380,cheste/valencia
13274,46014,valencia/valencia
13275,46950,xirivella/valencia
13276,46370,chiva/valencia
13277,46167,chulilla/valencia
13278,46710,daimus/valencia
13279,46174,domeno/valencia
13280,46198,dos_aguas/valencia
13281,46183,l'eliana/valencia
13283,46810,enguera/valencia
13284,46811,enguera/valencia
13286,46590,estivella/valencia
13287,46817,estubeny/valencia
13288,46512,faura/valencia
13289,46614,favara/valencia
13290,46635,fontanars_dels_alforins/valencia
13291,46418,fortaleny/valencia
13292,46134,foios/valencia
13295,46630,la_font_de_la_figuera/valencia
13296,46314,fuenterrobles/valencia
13297,46267,gavarda/valencia
13298,46701,gandia/valencia
13299,46702,gandia/valencia
13302,46760,gandia/valencia
13303,46894,genoves/valencia
13304,46166,gestalgar/valencia
13305,46149,gilet/valencia
13306,46110,godella/valencia
13307,46388,godelleta/valencia
13308,46814,la_granja_de_la_costera/valencia
13310,46610,guadassuar/valencia
13311,46711,guardamar_de_la_safor/valencia
13312,46162,higueruelas/valencia
13313,46624,jalance/valencia
13314,46770,xeraco/valencia
13315,46623,jarafuel/valencia
13316,46668,xativa/valencia
13317,46800,xativa/valencia
13318,46790,xeresa/valencia
13319,46160,lliria/valencia
13320,46393,loriguilla/valencia
13327,46613,llauri/valencia
13328,46195,llombai/valencia
13329,46815,la_llosa_de_ranes/valencia
13330,46368,macastre/valencia
13331,46940,manises/valencia
13332,46660,manuel/valencia
13333,46163,marines/valencia
13334,46292,massalaves/valencia
13335,46560,massalfassar/valencia
13336,46130,massamagrell/valencia
13338,46133,meliana/valencia
13341,46920,mislata/valencia
13342,46640,mogente/valencia
13343,46113,moncada/valencia
13344,46192,montserrat/valencia
13345,46892,montaverner/valencia
13346,46692,montesa/valencia
13348,46193,montroi/valencia
13349,46136,museros/valencia
13350,46119,naquera/valencia
13351,46823,navarres/valencia
13352,46819,novele/valencia
13354,46780,oliva/valencia
13355,46169,olocau/valencia
13356,46850,l'olleria/valencia
13357,46870,ontinyent/valencia
13359,46200,paiporta/valencia
13360,46724,palma_de_gandia/valencia
13361,46714,palmera/valencia
13363,46182,paterna/valencia
13364,46980,paterna/valencia
13365,46988,paterna/valencia
13366,46989,paterna/valencia
13367,46164,pedralba/valencia
13368,46501,petres/valencia
13369,46210,picanya/valencia
13371,46712,piles/valencia
13373,46688,polinya_de_xuquer/valencia
13374,46721,potries/valencia
13375,46137,la_pobla_de_farnals/valencia
13376,46139,la_pobla_de_farnals/valencia
13377,46840,la_pobla_del_duc/valencia
13379,46185,la_pobla_de_vallbona/valencia
13380,46670,la_pobla_llarga/valencia
13381,46540,el_puig_de_santa_maria/valencia
13383,46530,pucol/valencia
13384,46824,quesa/valencia
13385,46138,rafelbunyol/valencia
13386,46716,rafelcofer/valencia
13387,46666,rafelguaraf/valencia
13388,46843,rafol_de_salem/valencia
13389,46727,el_real_de_gandia/valencia
13390,46194,real/valencia
13391,46355,requena/valencia
13392,46391,requena/valencia
13393,46390,requena/valencia
13394,46357,requena/valencia
13395,46340,requena/valencia
13396,46356,requena/valencia
13397,46354,requena/valencia
13398,46353,requena/valencia
13401,46352,requena/valencia
13402,46190,riba_roja_de_turia/valencia
13403,46417,riola/valencia
13404,46111,rocafort/valencia
13405,46816,rotgla_i_corbera/valencia
13409,46500,sagunto/valencia
13410,46520,sagunto/valencia
13413,46669,sant_joanet/valencia
13415,46592,segart/valencia
13416,46295,sellent/valencia
13419,46118,serra/valencia
13420,46392,siete_aguas/valencia
13422,46460,silla/valencia
13423,46750,simat_de_la_valldigna/valencia
13424,46320,sinarcas/valencia
13425,46430,sollana/valencia
13426,46439,sollana/valencia
13427,46168,sot_de_chera/valencia
13429,46419,sueca/valencia
13430,46420,sueca/valencia
13431,46410,sueca/valencia
13433,46016,valencia/valencia
13436,46622,teresa_de_cofrentes/valencia
13439,46143,torrebaja/valencia
13444,46900,torrent/valencia
13445,46901,torrent/valencia
13453,46595,torres_torres/valencia
13454,46269,tous/valencia
13455,46177,tuejar/valencia
13456,46389,turis/valencia
13457,46312,utiel/valencia
13458,46313,utiel/valencia
13459,46321,utiel/valencia
13460,46300,utiel/valencia
13461,46026,valencia/valencia
13462,46017,valencia/valencia
13463,46018,valencia/valencia
13464,46019,valencia/valencia
13465,46020,valencia/valencia
13466,46021,valencia/valencia
13467,46022,valencia/valencia
13468,46023,valencia/valencia
13470,46025,valencia/valencia
13471,46112,valencia/valencia
13474,46024,valencia/valencia
13475,46001,valencia/valencia
13476,46015,valencia/valencia
13477,46035,valencia/valencia
13478,46002,valencia/valencia
13479,46003,valencia/valencia
13480,46004,valencia/valencia
13481,46005,valencia/valencia
13482,46006,valencia/valencia
13483,46008,valencia/valencia
13484,46009,valencia/valencia
13485,46010,valencia/valencia
13486,46011,valencia/valencia
13487,46012,valencia/valencia
13488,46013,valencia/valencia
13490,46007,valencia/valencia
13491,46691,vallada/valencia
13492,46145,vallanca/valencia
13493,46818,valles/valencia
13494,46310,venta_del_moro/valencia
13495,46311,venta_del_moro/valencia
13496,46720,vilallonga/valencia
13497,46191,vilamarxant/valencia
13498,46270,villanueva_de_castellon/valencia
13500,46317,villargordo_del_cabriel/valencia
13502,46114,vinalesa/valencia
13503,46367,yatova/valencia
13505,46621,zarra/valencia
13507,46184,san_antonio_de_benageber/valencia
13508,46689,benicull_de_xuquer/valencia
13509,47129,adalia/valladolid
13510,47418,aguasal/valladolid
13511,47814,aguilar_de_campos/valladolid
13512,47510,alaejos/valladolid
13513,47238,alcazaren/valladolid
13514,47160,aldea_de_san_miguel/valladolid
13515,47162,aldeamayor_de_san_martin/valladolid
13516,47169,aldeamayor_de_san_martin/valladolid
13517,47419,almenara_de_adaja/valladolid
13518,47177,amusquillo/valladolid
13519,47195,arroyo_de_la_encomienda/valladolid
13520,47210,ataquines/valladolid
13521,47312,bahabon/valladolid
13522,47674,barcial_de_la_loma/valladolid
13524,47670,becilla_de_valderaduey/valladolid
13525,47880,benafarces/valladolid
13526,47115,bercero/valladolid
13528,47813,berrueces/valladolid
13529,47462,bobadilla_del_campo/valladolid
13531,47317,bocos_de_duero/valladolid
13532,47151,boecillo/valladolid
13533,47675,bolanos_de_campos/valladolid
13534,47461,brahojos_de_medina/valladolid
13535,47608,bustillo_de_chaves/valladolid
13536,47260,cabezon_de_pisuerga/valladolid
13537,47689,cabezon_de_valderaduey/valladolid
13538,47832,cabreros_del_monte/valladolid
13539,47310,campaspero/valladolid
13540,47460,el_campillo/valladolid
13542,47165,camporredondo/valladolid
13543,47311,canalejas_de_penafiel/valladolid
13544,47185,canillas_de_esgueva/valladolid
13545,47470,carpio/valladolid
13546,47110,casasola_de_arion/valladolid
13547,47512,castrejon_de_trabancos/valladolid
13548,47318,castrillo_de_duero/valladolid
13549,47329,castrillo_tejeriego/valladolid
13551,47192,castrodeza/valladolid
13552,47882,castromembibre/valladolid
13553,47641,castromonte/valladolid
13554,47171,castronuevo_de_esgueva/valladolid
13555,47520,castronuno/valladolid
13556,47664,castroponce/valladolid
13557,47182,castroverde_de_cerrato/valladolid
13558,47692,ceinos_de_campos/valladolid
13559,47494,cervillego_de_la_cruz/valladolid
13560,47270,cigales/valladolid
13561,47191,cigunuela/valladolid
13562,47193,cisterniga/valladolid
13563,47440,cogeces_de_iscar/valladolid
13564,47313,cogeces_del_monte/valladolid
13565,47280,corcos/valladolid
13566,47281,corcos/valladolid
13568,47290,cubillas_de_santa_marta/valladolid
13569,47650,cuenca_de_campos/valladolid
13570,47316,curiel_de_duero/valladolid
13571,47186,encinas_de_esgueva/valladolid
13572,47176,esguevillas_de_esgueva/valladolid
13573,47184,fombellida/valladolid
13575,47609,fontihoyuelo/valladolid
13576,47480,fresno_el_viejo/valladolid
13577,47194,fuensaldana/valladolid
13580,47134,gallegos_de_hornija/valladolid
13581,47606,gaton_de_campos/valladolid
13582,47131,geria/valladolid
13583,47607,herrin_de_campos/valladolid
13585,47420,iscar/valladolid
13587,47140,laguna_de_duero/valladolid
13588,47314,langayo/valladolid
13592,47133,marzales/valladolid
13593,47230,matapozuelos/valladolid
13595,47114,matilla_de_los_canos/valladolid
13596,47680,mayorga/valladolid
13597,47400,medina_del_campo/valladolid
13598,47492,medina_del_campo/valladolid
13599,47493,medina_del_campo/valladolid
13600,47800,medina_de_rioseco/valladolid
13601,47816,medina_de_rioseco/valladolid
13603,47687,melgar_de_abajo/valladolid
13604,47686,melgar_de_arriba/valladolid
13605,47250,mojados/valladolid
13606,47688,monasterio_de_vega/valladolid
13609,47320,montemayor_de_pililla/valladolid
13610,47691,moral_de_la_reina/valladolid
13611,47454,moraleja_de_las_panaderas/valladolid
13612,47811,morales_de_campos/valladolid
13613,47120,mota_del_marques/valladolid
13615,47630,la_mudarra/valladolid
13616,47219,muriel/valladolid
13617,47500,nava_del_rey/valladolid
13618,47464,nueva_villa_de_las_torres/valladolid
13619,47359,olivares_de_duero/valladolid
13620,47410,olmedo/valladolid
13621,47451,olmedo/valladolid
13622,47173,olmos_de_esgueva/valladolid
13624,47812,palazuelo_de_vedija/valladolid
13625,47328,la_parrilla/valladolid
13626,47196,la_pedraja_de_portillo/valladolid
13627,47430,pedrajas_de_san_esteban/valladolid
13628,47112,pedrosa_del_rey/valladolid
13629,47300,penafiel/valladolid
13633,47640,penaflor_de_hornija/valladolid
13634,47315,pesquera_de_duero/valladolid
13635,47175,pina_de_esgueva/valladolid
