CODCNH	NOMBRE	DIRECCION	TELEFONO	TELEFONO2	TELEFAX	CODMU	MUNICIPIOS	CODPROV	PROVINCIAS	CODAUTO	COMUNIDADES	CODPOSTAL	NCAMAS	CODFI	FINALIDAD ASISITENCIAL	CODPAT	DEPENDENCIA PATRIMONIAL	CODFU	DEPENDENCIA FUNCIONAL	ACREDOCENT	ESCOMPLE	FORCOMPLE	CODIDCOM	ALTA	CERRADO	CAPITAL	CIERREFECH	CONCIERTO	EMAIL	TAC	RM	GAM	HEM	ASD	LIT	BCO	ALI	SPECT	PET	MAMOS	DO	DIAL
430276	RESID‘NCIA VILA-SECA	CR REQUET DE F‘LIX, 35	977395825	977395825		431711	Vila-seca	43	TARRAGONA	09	CATALU•A	43480	35	13	GERIATR÷A Y/O LARGA ESTANCIA	8	MUNICIPIO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	mutuam@mutuam.com	0	0	0	0	0	0	0	0	0	0	0	0	0
430287	UNITAT POLIVALENT EN SALUT MENTAL D'AMPOSTA	CR AM‘RICA, 15	977338565	977338565		430141	Amposta	43	TARRAGONA	09	CATALU•A	43870	127	6	PSIQUIµTRICO	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		N	fpmte@peremata.com	0	0	0	0	0	0	0	0	0	0	0	0	0
430298	HOSPITAL DEL VENDRELL	CT N-340, 1193	977257900	977257900	977257915	431634	Vendrell, El	43	TARRAGONA	09	CATALU•A	43700	120	1	GENERAL	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	N		Xhup		1	0	0	0	0	0	0	0	0	0	1	0	0
430300	CENTRE SOCIOSANITARI I RESID‘NCIA ASSISTIDA SALOU	AV PAU CASALS, 3	977774705	977774705	977774705	439057	Salou	43	TARRAGONA	09	CATALU•A	43840	30	13	GERIATR÷A Y/O LARGA ESTANCIA	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	salouassistencial@stsgrup.org	0	0	0	0	0	0	0	0	0	0	0	0	0
430322	RESID‘NCIA SANTA TECLA PONENT	CR MENORCA, 26	977540678	977540678	977922011	431482	Tarragona	43	TARRAGONA	09	CATALU•A	43006	70	13	GERIATR÷A Y/O LARGA ESTANCIA	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	N	N	N		N	N	S		N	megarcia@xarxatecla.cat	0	0	0	0	0	0	0	0	0	0	0	0	0
430333	UNITAT DE REFER‘NCIA DE PSIQUIATRIA I TRASTORNS DE LA CONDUCTA ALIMENT∑RIA (URPI)	AV JOSEP LAPORTE, 2	977338565	977338565		431233	Reus	43	TARRAGONA	09	CATALU•A	43204	20	6	PSIQUIµTRICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		S	N	N		N	imp@peremata.com	0	0	0	0	0	0	0	0	0	0	0	0	0
440012	HOSPITAL OBISPO POLANCO	AVDA RUIZ JARABO S/N	978654000		978654195	442160	Teruel	44	TERUEL	02	ARAG‡N	44002	215	1	GENERAL	1	SEGURIDAD SOCIAL	30	SERVICIO ARAGONêS DE SALUD-SALUD	S	N	N		N	N	S		N	buzgen.holp@salud.aragon.es	1	1	0	0	0	0	0	0	0	0	1	0	21
440027	HOSPITAL SAN JOSê	AV. ZARAGOZA, 16	978654070		978654071	442160	Teruel	44	TERUEL	02	ARAG‡N	44001	50	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	30	SERVICIO ARAGONêS DE SALUD-SALUD	S	N	N		N	N	S		N	aestebanm@salud.aragon.es	0	0	0	0	0	0	0	0	0	0	1	0	0
440033	CENTRO DE REHABILITACION PSICOSOCIAL SAN JUAN DE DIOS	AV. DE ZARAGOZA, 10	978654040	978654044	978654041	442160	Teruel	44	TERUEL	02	ARAG‡N	44001	150	6	PSIQUIµTRICO	6	COMUNIDAD AUT‡NOMA	30	SERVICIO ARAGONêS DE SALUD-SALUD	S	N	N		N	N	S		N	hpsiquiteruel@aragon.es	0	0	0	0	0	0	0	0	0	0	0	0	0
440048	HOSPITAL DE ALCA•IZ	DR. REPOLLêS, 2	978830100	978833802	978830977	440131	Alca§iz	44	TERUEL	02	ARAG‡N	44600	131	1	GENERAL	1	SEGURIDAD SOCIAL	30	SERVICIO ARAGONêS DE SALUD-SALUD	S	N	N		N	N	N		N	pbono@salud.aragon.es	1	1	0	0	0	0	0	0	0	0	1	0	22
450015	HOSPITAL VIRGEN DE LA SALUD	AVDA.BARBER, 30	925269200		925214836	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45004	0	1	GENERAL	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	S	450092	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
450020	HOSPITAL GERIµTRICO VIRGEN DEL VALLE	CARRETERA DE COBISA, S/N	925269300		925269355	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45071	0	13	GERIATR÷A Y/O LARGA ESTANCIA	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	S	450092	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
450036	HOSPITAL NACIONAL DE PARAPLêJICOS	FINCA LA PERALEDA, S/N	925247700	925247741	925247745	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45071	210	10	TRAUMATOLOG÷A Y/O REHABILITACI‡N	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	N		N	N	S		N	gerencia.hnp@sescam.jccm.es	0	1	0	0	0	0	0	0	0	0	0	0	0
450041	HOSPITAL PROVINCIAL NUESTRA SE•ORA DE LA MISERICORDIA	SUBIDA DE SAN SERVANDO, S/N	925259350		925259360	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45006	0	1	GENERAL	7	DIPUTACI‡N O CABILDO	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	S	450092	N	N	S		N		0	0	0	0	0	0	0	0	0	0	0	0	0
450067	HOSPITAL GENERAL NUESTRA SE•ORA DEL PRADO	CARRETERA DE MADRID, KM. 114	925803600	925803604	925815444	451650	Talavera de la Reina	45	TOLEDO	08	CASTILLA-LA MANCHA	45600	312	1	GENERAL	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	N	N		N	N	N		N	gai.talavera@sescam.jccm.es	2	1	0	0	0	0	0	0	0	0	1	1	0
450089	CL÷NICA MARAZUELA, S.A.	AVENIDA DE EXTREMADURA, 5	925815281		925815141	451650	Talavera de la Reina	45	TOLEDO	08	CASTILLA-LA MANCHA	45600	15	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	clinica@clinicamarazuela.com	1	1	0	0	0	0	0	0	0	0	1	1	0
450092	COMPLEJO HOSPITALARIO DE TOLEDO	AVDA. DE BARBER, 30	925269200		925214836	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45004	953	1	GENERAL	1	SEGURIDAD SOCIAL	31	SERVICIO DE SALUD DE CASTILLA-LA MANCHA-SESCAM	S	S	N		N	N	S		N		7	2	0	2	1	1	0	0	0	0	2	0	16
450113	HOSPITAL LABORAL SOLIMAT MUTUA COLABORADORA CON LA SS Nß 72	SAN PEDRO EL VERDE, 35	925215267		925215254	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45004	10	10	TRAUMATOLOG÷A Y/O REHABILITACI‡N	10	MATEP	19	MATEP	N	N	N		N	N	S		N	anicolas@solimat.com	0	0	0	0	0	0	0	0	0	0	0	0	0
450122	QUIR‡N SALUD TOLEDO	URBANIZACI‡N TRES CULTURAS, S/N	925266100	925284049	925266104	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45005	80	12	MêDICO-QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	informaci¢n.toledo@quironsalud.es	1	1	0	0	0	0	0	0	1	0	1	1	0
450133	"CENTRO DE TRAT. DE DROGODEP. ""EL ALBA"""	CARRETERA TOLEDO-PUEBLA DE MONTALBµN, KM. 3,500	925216154		925216250	451685	Toledo	45	TOLEDO	08	CASTILLA-LA MANCHA	45005	30	16	OTRA FINALIDAD	6	COMUNIDAD AUT‡NOMA	15	COMUNIDAD AUT‡NOMA	N	N	N		N	N	S		N	cjbravo@sescam.jccm.es	0	0	0	0	0	0	0	0	0	0	0	0	0
460018	HOSPITAL UNIVERSITARIO Y POLITêCNICO LA FE	AVENIDA FERNANDO ABRIL MARTORELL, 106	961244000	961244226	961245746	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46026	1000	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	S		N	gerencia_lafe@gva.es	7	5	4	4	7	1	0	3	4	1	2	2	18
460023	HOSPITAL UNIVERSITARIO DR. PESET ALEIXANDRE	AVENIDA GASPAR AGUILAR, 90	961622300		961622501	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46017	539	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	S		N		2	2	0	1	2	1	0	0	2	1	2	1	21
460039	HOSPITAL ARNAU DE VILANOVA	CALLE SAN CLEMENTE, 12	961976000	961976010		462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46015	302	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	S		N	documentalistas_arnau@gva.es	1	0	0	0	0	0	0	0	0	0	1	1	0
460044	HOSPITAL CL÷NICO UNIVERSITARIO DE VALENCIA	AVENIDA BLASCO IBµ•EZ, 17	961973500	961973691	961973694	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46010	582	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	S		N	dirgerencia_hcv@gva.es	2	0	2	1	2	0	0	2	0	0	1	0	10
460057	HOSPITAL DE LA MALVA-ROSA	CALLE ISABEL DE VILLENA, 2	961925400	961925431	961925433	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46011	33	2	QUIRÈRGICO	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	N	N	N		N	N	S		N	mora_eri@gva.es	1	0	0	0	0	0	0	0	0	0	0	1	0
460060	CONSORCIO HOSPITAL GENERAL UNIVERSITARIO DE VALENCIA	AVENIDA TRES CRUCES, 2	963131813	963131814	963131863	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46014	546	1	GENERAL	7	DIPUTACI‡N O CABILDO	16	DIPUTACI‡N O CABILDO	S	N	N		N	N	S		N	calidad_hgv@gva.es	2	0	1	2	1	0	0	2	0	1	1	1	18
460082	HOSPITAL CAT‡LICO CASA DE SALUD	CALLE DOCTOR MANUEL CANDELA, 41	963897700		963692635	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46021	192	1	GENERAL	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		N	casadesalud@casadesalud.es	1	2	1	1	1	1	0	0	0	1	1	1	14
460095	HOSPITAL NISA VALENCIA AL MAR	CALLE R÷O TAJO, 1	963352500	963352515	963352501	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46011	70	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	mar@hospitales.nisa.es	1	0	0	0	0	0	0	0	0	0	1	0	28
460109	FUNDACI‡N INSTITUTO VALENCIANO DE ONCOLOG÷A	CALLE PROFESOR BELTRµN BµGUENA, 8	961114000	961114090	961114001	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46009	160	8	ONCOL‡GICO	13	OTRO PRIVADO BENêFICO	22	OTRO PRIVADO-BENêFICO	S	N	N		N	N	S		S	dirmedica@fivo.org	2	1	2	0	1	0	0	3	1	1	3	1	1
460116	HOSPITAL VIRGEN DEL CONSUELO	CALLE CALLOSA D'EN SARRIµ, 12	963177800	963177877	963177870	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46007	156	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	cvconsuelo@hospitales.nisa.es	1	1	0	0	0	1	0	2	0	0	1	1	34
460137	HOSPITAL QUIR‡N VALENCIA	AVENIDA BLASCO IBµ•EZ, 14	963690600	963390400	963931706	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46010	88	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	info.valencia@quironsalud.es	1	2	0	1	1	0	0	0	0	0	1	1	0
460168	HOSPITAL PSIQUIµTRICO PROVINCIAL	CARRETERA BURJASSOT - TORRES TORRES, KM 9	961699080	961699067	961699052	460706	BÇtera	46	VALENCIA	10	COMUNIDAD VALENCIANA	46117	80	6	PSIQUIµTRICO	7	DIPUTACI‡N O CABILDO	16	DIPUTACI‡N O CABILDO	N	N	N		N	N	N		N	asun.blanco@dival.es	0	0	0	0	0	0	0	0	0	0	0	0	0
460180	CASA DE REPOSO SAN ONOFRE	AVENIDA JOAN PESET, 31	963638036		963639972	461350	Godella	46	VALENCIA	10	COMUNIDAD VALENCIANA	46110	76	6	PSIQUIµTRICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	infosanonofre@gmail.com	0	0	0	0	0	0	0	0	0	0	0	0	0
460207	HOSPITAL FRANCESC DE BORJA DE GANDIA	AVENIDA DE LA MEDICINA, 6	962849511		962849506	461311	Gandia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46702	285	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	N		N		2	1	0	0	1	0	0	0	0	0	2	1	25
460229	HOSPITAL LLU÷S ALCANY÷S DE X∑TIVA	CARRETERA X∑TIVA - SILLA, KM 2	962289300		962289354	461458	XÖtiva	46	VALENCIA	10	COMUNIDAD VALENCIANA	46800	273	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	N		N	hxativa_saip@gva.es	1	1	0	0	0	0	0	0	0	0	1	0	18
460235	HOSPITAL GENERAL DE ONTINYENT	AVENIDA DE FRANCISCO CERDµ, 3	962989200		962989250	461846	Ontinyent	46	VALENCIA	10	COMUNIDAD VALENCIANA	46870	56	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	N	N	N		N	N	N		N	udca_hont@gva.es	1	0	0	0	0	0	0	0	0	0	1	0	0
460240	HOSPITAL INTERMUTUAL DE LEVANTE	CARRETERA VALENCIA - ADEMUZ, KM 11	961350250	963054008	961350477	469030	San Antonio de BenagÇber	46	VALENCIA	10	COMUNIDAD VALENCIANA	46184	230	10	TRAUMATOLOG÷A Y/O REHABILITACI‡N	10	MATEP	19	MATEP	N	N	N		N	N	N		N	direccionmedica@hilevante.com	1	1	0	0	0	0	0	0	0	0	0	0	0
460266	HOSPITAL DE SAGUNTO	AV. RAM‡N Y CAJAL, S/N	962339300		962339301	462205	Sagunto/Sagunt	46	VALENCIA	10	COMUNIDAD VALENCIANA	46520	252	1	GENERAL	1	SEGURIDAD SOCIAL	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	N		N	dpsagunto_gerencia@gva.es	1	1	0	0	0	0	0	0	0	0	2	1	0
460272	HOSPITAL DOCTOR MOLINER	PORTA COELI, S/N	961687900	961687912	961687901	462286	Serra	46	VALENCIA	10	COMUNIDAD VALENCIANA	46118	179	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	N	N	N		N	N	N		N	secretaria_hmoliner@gva.es	0	0	0	0	0	0	0	0	0	0	0	0	0
460288	HOSPITAL GENERAL DE REQUENA	CALLE CASABLANCA, S/N	962339180	962339181	962304523	462135	Requena	46	VALENCIA	10	COMUNIDAD VALENCIANA	46340	113	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	N		N	martinez_dol@gva.es	1	0	0	0	0	0	0	0	0	0	1	0	0
460291	HOSPITAL 9 DE OCTUBRE	CALLE VALLE DE LA BALLESTERA, 59	963179100		963460033	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46015	300	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	S	N	N		N	N	S		S	9octubre@hospitales.nisa.es	1	4	2	1	1	0	0	0	0	1	2	1	0
460327	CENTRO MêDICO GANDIA	CALLE DAIMUS, 26 BAJO	962874740		962950215	461311	Gandia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46700	11	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		N	jrivera@centro-medico.com	1	1	0	0	0	0	0	0	0	0	1	1	0
460333	HOSPITAL NISA AGUAS VIVAS	URBANIZACI‡N DE LA VALL D'AIGUES VIVES, S/N	962588800	962588933	962975016	460832	Carcaixent	46	VALENCIA	10	COMUNIDAD VALENCIANA	46792	96	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		S	jgimenez@hospitales.nisa.es	1	1	0	0	0	0	0	0	0	0	1	1	0
460348	CLINICA FONTANA	CALLE ALICANTE, 31	963410600			462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46004	7	2	QUIRÈRGICO	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	fontana@clinicafontana.es	0	0	0	0	0	0	0	0	0	0	0	0	0
460351	HOSPITAL UNIVERSITARIO DE LA RIBERA	CARRETERA DE CORBERA, KM 1	962458100	962458234	962458159	460174	Alzira	46	VALENCIA	10	COMUNIDAD VALENCIANA	46600	301	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	N		N	direcciongerencia_laribera@gva.es	3	2	1	1	1	1	0	2	0	0	1	1	34
460369	HOSPITAL PARE JOFRê	CALLE SAN LµZARO, S/N	961925200	961925241	961925208	462508	Valencia	46	VALENCIA	10	COMUNIDAD VALENCIANA	46017	125	13	GERIATR÷A Y/O LARGA ESTANCIA	1	SEGURIDAD SOCIAL	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	N	N	N		N	N	S		N	secretariadireccion_hpj@gva.es	0	0	0	0	0	0	0	0	0	0	0	0	0
460370	HOSPITAL DE MANISES	AVDA. GENERALITAT VALENCIANA, 50	961845000		961849182	461593	Manises	46	VALENCIA	10	COMUNIDAD VALENCIANA	46940	354	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	S	N	N		N	N	N		N	direcciongerencia@hospitalmanises.es	1	1	0	1	1	1	0	0	0	0	2	1	44
460381	HOSPITAL DE CR‡NICOS DE MISLATA (ANTIGUO HOSPITAL MILITAR DE VALENCIA)	CALLE DOLORES IBARRURI 1	963874693		963874699	461691	Mislata	46	VALENCIA	10	COMUNIDAD VALENCIANA	46920	115	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	N	N	N		N	N	N		N	direcciongerencia@hospitalmanises.es	0	0	0	0	0	0	0	0	0	0	0	0	0
460392	HOSPITAL DE LL÷RIA	PARATGE CABEÄ„ DE L'AGUILA, CV 35, S/N	962718800			461477	Ll°ria	46	VALENCIA	10	COMUNIDAD VALENCIANA	46160	90	1	GENERAL	6	COMUNIDAD AUT‡NOMA	5	CONSELLERIA DE SANIDAD. G. VALENCIANA	N	N	N		N	N	N		N	direccion_arnaulliria@gva.es	1	0	0	0	0	0	0	0	0	0	1	0	0
460404	IMED VALENCIA	CALLE FERROCARRIL, 57	963003003	963003000	966263079	460787	Burjassot	46	VALENCIA	10	COMUNIDAD VALENCIANA	46100	207	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	N		S	valencia@imedhospitales.com	1	2	0	1	1	0	0	1	0	0	1	1	0
460415	UNIDAD DE DESINTOXICACI‡N HOSPITALARIA	CARRETERA ALZIRA-TAVERNES DE V. CV50, KM 11	962588800			460832	Carcaixent	46	VALENCIA	10	COMUNIDAD VALENCIANA	46740	16	14	OTROS MONOGRµFICOS	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		S	N	N		N	azajrar@hotmail.com	0	0	0	0	0	0	0	0	0	0	0	0	0
470014	HOSPITAL UNIVERSITARIO RIO HORTEGA	DULZAINA, 2	983420400		983215365	471868	Valladolid	47	VALLADOLID	07	CASTILLA Y LE‡N	47012	606	1	GENERAL	6	COMUNIDAD AUT‡NOMA	35	SANIDAD CASTILLA Y LE‡N-SACYL	S	N	N		N	N	S		N	gerente.hurh@saludcastillayleon.es	2	2	0	0	1	0	0	0	0	0	3	1	23
470029	HOSPITAL CL÷NICO UNIVERSITARIO DE VALLADOLID	AV. RAM‡N Y CAJAL, 3	983420000		983257511	471868	Valladolid	47	VALLADOLID	07	CASTILLA Y LE‡N	47003	777	1	GENERAL	1	SEGURIDAD SOCIAL	35	SANIDAD CASTILLA Y LE‡N-SACYL	S	N	N		N	N	S		N	gerente.hcuv@saludcastillayleon.es	3	3	2	4	2	0	0	3	0	0	1	0	19
470053	SANATORIO SAGRADO CORAZ‡N	FIDEL RECIO, 1	983299000		983292731	471868	Valladolid	47	VALLADOLID	07	CASTILLA Y LE‡N	47002	75	1	GENERAL	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		S	rrhh@sscvalladolid.com	1	1	0	0	1	0	0	0	0	0	1	1	0
470072	CENTRO HOSPITALARIO BENITO MENNI	Pß JUAN CARLOS I, 10	983272600	983228722	983477557	471868	Valladolid	47	VALLADOLID	07	CASTILLA Y LE‡N	47008	240	11	REHABILITACI‡N PSICOF÷SICA	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		S	chbm@menni.com	0	0	0	0	0	0	0	0	0	0	0	0	0
470091	HOSPITAL MEDINA DEL CAMPO	CALLE DE PE•ARANDA,  24	983838000		983838007	470856	Medina del Campo	47	VALLADOLID	07	CASTILLA Y LE‡N	47400	119	1	GENERAL	1	SEGURIDAD SOCIAL	35	SANIDAD CASTILLA Y LE‡N-SACYL	N	N	N		N	N	N		N	gerente.hmdc@saludcastillayleon.es	1	0	0	0	0	0	0	0	0	0	1	0	0
470105	HOSPITAL DE VALLADOLID FELIPE II	FELIPE II, 9	983358000		983374940	471868	Valladolid	47	VALLADOLID	07	CASTILLA Y LE‡N	47003	79	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	sara.aguado@gruporecoletas.com	1	0	0	0	0	1	0	0	0	0	0	0	0
470113	HOSPITAL CAMPO GRANDE	PLAZA DE COL‡N, S/N	983135555		983144234	471868	Valladolid	47	VALLADOLID	07	CASTILLA Y LE‡N	47007	93	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	coordinacion.medica.hcg@gruporecoletas.com	1	1	0	1	1	0	0	2	0	0	1	0	0
480010	HOSPITAL SANTA MARINA	CTRA. SANTA MARINA, 41	944006900		944006926	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48004	245	13	GERIATR÷A Y/O LARGA ESTANCIA	6	COMUNIDAD AUT‡NOMA	4	SERVICIO VASCO DE SALUD-OSAKIDETZA	N	N	N		N	N	S		N	hsm@osakidetza.eus	0	0	0	0	0	0	0	0	0	0	0	0	0
480025	HOSPITAL INTERMUTUAL DE EUSKADI	FONTECHA Y SALAZAR, 6	944132380		944466767	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48007	44	1	GENERAL	10	MATEP	19	MATEP	N	N	N		N	N	S		N		0	1	0	0	0	1	0	0	0	0	0	0	0
480031	CL÷NICA ERCILLA MUTUALIA	ERCILLA, 10	944252500		944252534	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48009	23	10	TRAUMATOLOG÷A Y/O REHABILITACI‡N	10	MATEP	19	MATEP	N	N	N		N	N	S		S	Marijuan@mutualia.es	0	1	0	0	0	0	0	0	0	0	0	0	0
480046	HOSPITAL CRUZ ROJA DE BILBAO	ALAMEDA DE URQUIJO, 65	944434792		944223771	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48013	68	1	GENERAL	11	PRIVADO-BENêFICO (CRUZ ROJA)	20	PRIVADO-BENêFICO (CRUZ ROJA)	N	N	N		N	N	S		S	i.idigoras@hospitalcruzroja.biz	0	0	0	0	0	0	0	0	0	0	0	0	0
480059	SANATORIO BILBA÷NO	GORDONIZ, 18	944430150		944216822	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48010	40	1	GENERAL	12	PRIVADO-BENêFICO (IGLESIA)	21	PRIVADO-BENêFICO (IGLESIA)	N	N	N		N	N	S		S	sanatoriobilbaino@siervasdejesus.com	0	0	0	0	0	0	0	0	0	0	0	0	0
480078	HOSPITAL DE BASURTO	AV. MONTEVIDEO, 18	944006000		944006180	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48013	733	1	GENERAL	6	COMUNIDAD AUT‡NOMA	4	SERVICIO VASCO DE SALUD-OSAKIDETZA	S	N	N		N	N	S		N		5	2	2	1	1	0	0	3	0	0	3	1	15
480097	IMQ CL÷NICA VIRGEN BLANCA	MAESTRO MENDIRI, 2	944127011		944126559	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48006	74	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		S	direccion@clinica.imq.com	1	2	0	0	0	0	0	0	0	0	0	0	20
480123	CL÷NICA GUIMON S.A.	MANUEL ALLENDE, 24	944215200		944431063	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48010	47	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	contabilidad@clinicaguimon.net	1	1	0	0	0	0	0	0	0	0	1	0	0
480160	CL÷NICA INDAUTXU	GORDONIZ, 9	944445012		944702824	480209	Bilbao	48	VIZCAYA	16	PA÷S VASCO	48010	30	1	GENERAL	14	PRIVADO NO BENêFICO	23	PRIVADO NO BENêFICO	N	N	N		N	N	S		N	clinicaindautxu@clinicaindautxu.com	0	0	0	0	0	0	0	0	0	0	1	0	0
