;Destino;Establecimiento;Oficio;;Localidad;Comunidad autónoma;Dirección;;Cód postal;;Correo Electrónico;Teléfono;Dir. WEB;Facebook;Twiter;;;Blogger;Youtube
;Valencia;Restaurante El Bobo;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;www.restauranteelbobo.es;;46011;;restauranteelbobo@hotmail.com;963 55 02 92;www.resturanteelbobo.es;https://www.facebook.com/restaurante.elbobo;https://twitter.com/rte_elbobo;;;;
;Valencia;Restaurante El Trompo;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;www.eltromporestaurante.com;;46011;;e.trompo@hotmail.com;963 55 03 83;;;;;;;
;Valencia;Restaurante Els Angels;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;http://www.buscorestaurantes.com/restaurante/Els-Angels-12083-0;;46024;;restauranteelsangels@gmail.com;691 20 57 65;;;;;;;
;Valencia;Restaurante La Alegría de la Huerta;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;Paseo Marítimo, módulo 6;;46011;;josebrassademar@gmail.com;639 65 44 94;;;;;;;
;Valencia;Restaurante La Herradura;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;www.laherraduravalencia.com;;46011;;info@laherraduravalencia.com;963715981;;;;;;;
;Valencia;Restaurante La Murciana;Restaurantes y empresas turísticas de Catering;;VALENCIA;Comunitat Valenciana;Paseo Marítimo (Malvarrosa) mod. 9;;46011;;ginesmurciana@gmail.com;963550076;www.restaurantelamurciana.com;;;;;;
;Valencia;Restaurante Luz de Luna;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;Almodovar;;46011;;pedro.luzdeluna@gmail.com;963550053;;;;;;;
;Valencia;Restaurante Mon;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;c. San Vicente Mártir, nº 23;;46002;;comunicacion@grupo374.com;96 351 27 70;;https://www.facebook.com/restaurantemonvalencia/?fref=ts;twitter.com/grupo374;;;;
;Valencia;Restaurante Ocho y Medio;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;PLAZA LOPE DE VEGA 5 ;;46001;;comunicacion@grupo374.com;607062431;;https://www.facebook.com/elochoymedio/?fref=ts;twitter.com/elochoymedio;;;;
;Valencia;Restaurante Palace Fesol;Restaurantes y empresas turísticas de Catering;;valencia;Comunitat Valenciana;C/HERNAN CORTES 7;;46004;;palacefesol@palacefesol.com;963529323;;;;;;;
;Valencia;Sagardi Valencia Centro;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;Calle San Vicente Mártir, 6;;46002;;rnavarro@sagardi.com;963910668;;https://facebook.com/GrupoSAGARDI;https://twitter.com/#!/gruposagardi;;;;
;Valencia;Sausalito;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;Marina Sur-;;46002;;sausalitovalencia@gmail.com;626081311;;;;;;;
;Valencia;SH Valencia Palace;Hoteles y apartamentos turísticos;;Valencia;Comunitat Valenciana;www.sh-hoteles.com;;46023;;victoria.gil@sh-hoteles.com;963375037;;;;;;;
;Valencia;SingularStays;Hoteles y apartamentos turísticos;;Valencia;Comunitat Valenciana;www.singularstays.com;;46001;;info@singularstays.com;960611111;www.singularstays.com;;;;;;
;Valencia;Tourist Info Marina Real Juan Carlos I;Oficinas de información turística;;Valencia;Comunitat Valenciana;Puerto de Valencia. Muelle de la Aduana, s/n (entre Edificio del Reloj y Tinglado 2);;46024;;valenciamarinareal@touristinfo.net;961 207 745;;;;;;;
;Valencia;Tourist Info Valencia- Paz;Oficinas de información turística;;Valencia;Comunitat Valenciana;www.comunitatvalenciana.com ;;46003;;valencia@touristinfo.net;34 963 986 422;;Tourist Info Valencia Paz;https://twitter.com/TouristInfoVal;;;;
;Valencia;Tourist Info Valencia-Aeropuerto;Oficinas de información turística;;Valencia;Comunitat Valenciana;www.turisvalencia.es;;46004;;infoturistica-aeropuerto@turisvalencia.es;963 390 390 ;www.turisvalencia.es;https://www.facebook.com/turismovalencia;https://twitter.com/Valenciaturismo;;;http://www.turisvalencia.es/blog/;https://www.youtube.com/user/Turisvalencia
;Valencia;Tourist Info Valencia-Ayuntamiento;Oficinas de información turística;;Valencia;Comunitat Valenciana;www.turisvalencia.es;;46002;;infoturistica-ayuntamiento@turisvalencia.es;963 390 390 ;www.turisvalencia.es;https://www.facebook.com/turismovalencia;https://www.facebook.com/turismovalencia;;;http://www.turisvalencia.es/blog/;https://www.youtube.com/user/Turisvalencia
;Valencia;Tourist Info Valencia-Joaquín Sorolla;Oficinas de información turística;;Valencia;Comunitat Valenciana;www.turisvalencia.es;;46007;;infoturistica-js@turisvalencia.es;963 390 390;;;;;;;
;Valencia;Tourist Info Valencia-Playa;Oficinas de información turística;;Valencia;Comunitat Valenciana;www.turisvalencia.es;;46011;;infoturistica-playa@turisvalencia.es;963390390;;;;;;;
;Valencia;Tourist Info Valencia-Puerto;Oficinas de información turística;;Valencia;Comunitat Valenciana;www.turisvalencia.es;;46024;;calidad@turisvalencia.es;963 390 390;;;;;;;
;Valencia;Touristing Valencia;Otros Servicios;;Valencia;Comunitat Valenciana;http://www.touristingvalencia.com;;46001;;info@touristingvalencia.com;674204391;;;;;;;
;Valencia;Turiart;Guías turísticos;;Valencia;Comunitat Valenciana;c/Editor Cabrerizo 3 bajo;;46001;;marta.templado@turiart.com;963520772;www.turiart.com;https://www.facebook.com/pages/Turiart/147161595324130;https://twitter.com/  @turiart;;;http://www.guias-turisticos.com/;https://www.youtube.com/channel/UCadXnZVBbvFWoAI1lckK54w
;Valencia;Umbracle- Ciutat de les Arts i les Ciències;Museos y centros de interés turístico visitable;;Valencia;Comunitat Valenciana;Avinguda del Professor López Piñero (Historiador de la Medicina), nº 7 ;;46013;;evalles@cac.es;96 197 44 00 ;;;;;;;
;Valencia;Valencia Club Cocina;Otros Servicios;;valencia;Comunitat Valenciana;Plaza San Felipe Neri 6 bajo;;46021;;info@valenciaclubcocina.com;961057129;www.valenciaclubcocina.com;www.facebook.com/Valencia-Club-Cocina;@vlcclubcocina ;;;;www.youtube.com/user/valenciaclubdecocina
;Valencia;Valencia Luxury;Hoteles y apartamentos turísticos;;Valencia;Comunitat Valenciana;C/ LA PAZ 24;;46003;;cristian@valencialuxury.com;961142955;;;;;;;
;Valencia;Viajes Globus;Agencias de viajes;;Valencia;Comunitat Valenciana;Gran Vía Marqués del Turia, 34;;46005;;d.ignatova@viajesglobus.com;96 395 97 06;www.viajesglobus.com;https://www.facebook.com/Viajes.Globus/?fref=ts;https://twitter.com/viajesglobus1;;;;
;Valencia;VisitAlbufera;Empresas de turismo activo;;Valencia;Comunitat Valenciana;"Av/. Els Pinars, 6 - ""El Saler""";;46011;;info@visitalbufera.com;625591101;http://www.visitalbufera.com;;;;;;
;Valencia;Vlue Arribar;Restaurantes y empresas turísticas de Catering;;Valencia;Comunitat Valenciana;Marina Real Juan Carlos I  -Dársena Norte, junto el edificio Veles e Vents;;46024;;info@arribar.es;647441758;http://www.vluearribar.com/;;;;;;
;Valle del Ambroz;Albergue Turístico Valle del Ambroz;Albergues;;Hervás;Extremadura;Camino de Marinejo, Km 1,6;;10700;;informacion@alberguevalledelambroz.com;927 473 292;www.alberguevalledelambroz.com;;;;;;
;Valle del Ambroz;Apartamentos Rurales El Cabildo;Alojamientos rurales;;Hervás;Extremadura;C/ Subida al Cabildo, 38;;10700;;gerencia@turnat.com;927 414 288;www.turnat.com;;;;;;
;Valle del Ambroz;Apartamentos Rurales La Judería;Alojamientos rurales;;Hervás;Extremadura;C/ Abajo, 54;;10700;;info@turnat.com;927414288;www.turnat.com;;;;;;
;Valle del Ambroz;Apartamentos Rurales La Platea;Hoteles y apartamentos turísticos;;Hervás;Extremadura;Avda. Francisco Sanz López, 8;;10700;;info@espaciosrurales.es;927 473 191;www.espaciosrurales.es;;;;;;
;Valle del Ambroz;Apartamentos Rurales La Plaza;Alojamientos rurales;;Hervás;Extremadura;C/ La Plaza, 9;;10700;;info@apartamentoslaplazahervas.com;927 473 668;www.apartamentoslaplazahervas.com;;;;;;
;Valle del Ambroz;Bungalows Aldea Vettonia;Hoteles y apartamentos turísticos;;Hervás ;Extremadura;Ctra. C- 205, Km 2,4;;10700;;info@aldeavetonia.com;927 473 457;www.aldeavetonia.com;;;;;;
;Valle del Ambroz;Camping & Bungalows Las Cañadas;Campings;;Baños de Montemayor;Extremadura;Ctra N-630 Km 436, Baños de Montemayor;;10750;;info@campinglascanadas.com;927 481 126;www.campinglascanadas.com;;;;;;
;Valle del Ambroz;Casa Rural Ciudad de Verdeoliva;Alojamientos rurales;;Segura de Toro;Extremadura;C/ Pizarro, 15;;10739;;picutecdv@hotmail.com;600819064;;;;;;;
;Valle del Ambroz;Deportes Parra;Comercios;;Hervás;Extremadura;C/ El Charco, 2;;10700;;jcphervas@hotmail.com;927 47 34 69;;;;;;;
;Valle del Ambroz;DIVA;Otros Servicios;;Hervás;Extremadura;c/ Magdalena Leroux, 2;;10700;;diva@valleambroz.com;927473458;;;;;;;
;Valle del Ambroz;EL CASTAÑAR;Alojamientos rurales;;HERVAS;Extremadura;GABRIEL Y GALAN, 25;;10700;;el_castanar@hotmail.com;659266559;www.apartamentoselcastanar.com;;;;;;
;Valle del Ambroz;HOSPEDERÍA VALLE DEL AMBROZ;Hoteles y apartamentos turísticos;;HERVÁS;Extremadura;PLAZA DEL HOSPITAL S/N;;10700;;direccion-ambroz@hospederiasdeextremadura.es;927474828;www.hospederiasdeextremadura.es;;;;;;
;Valle del Ambroz;Hostal Roma;Hoteles y apartamentos turísticos;;Aldeanueva del Camino;Extremadura;Ctra. N-630, Km 94;;10740;;acmin@hotelsinagoga.com;927 484 038;;;;;;;
;Valle del Ambroz;Jamones y Embutidos Forillo;Comercios;;Aldeanueva del Camino-Ambroz;Extremadura;Gabriel y Galan, 59;;10740;;;927479245;;;;;;;
;Valle del Ambroz;LA BADILA;Hoteles y apartamentos turísticos;;HERVÁS;Extremadura;C/ FAUSTINO CASTELLANO, 4;;10700;;info@apartamentoslabadila.com;927473039;www.apartamentoslabadila.com;;;;;;
;Valle del Ambroz;LAS 4 ESQUINAS - Casillón 1 & Casillón 2;Alojamientos rurales;;SEGURA DE TORO;Extremadura;C/ DE LA TORRE, 6;;10739;;reservas@cuatroesquinas.es;620677537;www.cuatroesquinas.es;https://www.facebook.com/pages/Las-4-ESQUiNAS-Apartamentos-Rurales/181924046150;https://twitter.com/cuatroesquinas;;;;
;Valle del Ambroz;Oficina de Turismo de Hervás;Oficinas de información turística;;Hervás;Extremadura;C/ Plaza González Fiori, 6;;10700;;oficina.turismo@hervas.com;927473618;http://www.turismodehervas.com/;https://www.facebook.com/turismodehervas;https://twitter.com/Turismodehervas;;;;
;Valle del Ambroz;RESTAURANTE LA PARRILLA;Restaurantes y empresas turísticas de Catering;;Hervás;Extremadura;C/ Matías Pérez Marcos, 7;;10700;;restaurantelaparrillahervas@hotmail.es;927473310;;http://facebook.com/?restaurante.laparrill?a;;;;;
;Valle del Ambroz;RESTAURANTE LAS CAÑADAS;Restaurantes y empresas turísticas de Catering;;BAÑOS DE MONTEMAYOR;Extremadura;Carretera N-630, km 432;;10750;;info@campinglascanadas.com;927481126;;;;;;;
;Valle del Ambroz;RESTAURANTE NARDI;Restaurantes y empresas turísticas de Catering;;HERVÁS;Extremadura;C/ BRAULIO NAVAS, 19;;10700;;vegaserrano@wanadoo.es;927481323;www.turismovalledelambroz.com;;;;;;
;Valle del Ambroz;Viveviajes Ambroz;Agencias de viajes;;Hervás;Extremadura;C/ Braulio Navas, 8;;10700;;;927 474 947;;;;;;;
;Valle del Jerte;Apartamento Rural El Regajo del Tejar;Alojamientos rurales;;Rebollar- Valle del Jerte;Extremadura;Crta. del Rebollar, km 1-Izq;;10617;;regajodeltejar@gmail.com;606 418 166;;https://www.facebook.com/pages/AR-el-regajo-del-tejar/353457021353594;https://twitter.com/regajodeltejar;;;;
;Valle del Jerte;Apartamento Turístico Las Palomas;Hoteles y apartamentos turísticos;;Jerte- Valle del Jerte;Extremadura;Paraje La peralea s/n;;10612;;dori@valledeljertelaspalomas.com;689282116;www.valledeljertelaspalomas.com;www.facebook.com/ApartamentosLasPalomas;https://twitter.com/arlaspalomas;;;;
;Valle del Jerte;"Apartamentos Rurales ""Abuela Pastora""";Alojamientos rurales;;El Torno - Valle del Jerte;Extremadura;c/ Poleo, nº 6;;10617;;abuelapastora@hotmail.com;927 419 408;www.abuelapastora.es;;;;;;
;Valle del Jerte;Apartamentos Rurales El Portugal;Alojamientos rurales;;El Torno - Valle del Jerte;Extremadura;C/ Portugal;;10617;;info@turnat.com;927 41 42 88;;;;;;;
;Valle del Jerte;Apartamentos Rurales El Rincón del Jerte;Alojamientos rurales;;Rebollar-Valle del Jerte;Extremadura;CCV 51, Crta. Rebollar, km 0.7;;10617;;rinjerte@yahoo.es;927471036;www.elrincondeljerte.com;http://www.facebook.com/ApartamentosRuralesElRinconDelJerte;;;;;http://www.youtube.com/watch?v=6I_RpsW9gGs
;Valle del Jerte;Apartamentos Rurales Las Palomas;Alojamientos rurales;;Jerte - Valle del Jerte;Extremadura;Paraje Las Gallardas, s/n;;10612;;dori@valledeljertelaspalomas.com;689 282 116;www.valledeljertelaspalomas.com;https://www.facebook.com/ApartamentosLasPalomas;https://twitter.com/arlaspalomas;;;;
;Valle del Jerte;Apartamentos Rurales Tía Josefa;Alojamientos rurales;;Tornavacas- Valle del Jerte;Extremadura;C/ Real de Arriba, 106;;10611;;alojamientotiajosefa@hotmail.com;927 177 297;www.valleaventura.com/Tiajosefa/casa.htm;;;;;;
;Valle del Jerte;Apartamentos Rurales Valle del Jerte;Alojamientos rurales;;Cabezuela del Valle - Valle del Jerte;Extremadura;Plaza de Extremadura;;10610;;info@turnat.com;927414288;www.turnat.com;;;;;;
;Valle del Jerte;Camping Río Jerte;Campings;;Navaconcejo - Valle del Jerte;Extremadura;Crta. N110 km, 375.800;;10613;;victor@campigriojerte.com;927 173 006;www.campingriojerte.com;http://www.facebook.com/pages/CAMPING-BUNGALOW-RIO-JERTE/131766976926709;https://twitter.com/riojerte;;;;http://www.youtube.com/watch?v=gczaZZK4y_0&feature=mhee&lr=1
;Valle del Jerte;Casa Rural El Camino;Alojamientos rurales;;Navaconcejo;Extremadura;C/ Fuente Pocito, 8 (Paraje la Tumba) ;;10613;;elcamino-elserrano@hotmail.com;607 497 961;www.casasruraleseneljerte.es;;;;;;
;Valle del Jerte;Casa Rural El Puente;Alojamientos rurales;;Tornavacas - Valle del Jerte;Extremadura;c/ de Arriba;;10611;;info@turnat.com;927 43 94 76;www.turnat.com;;;;;;
;Valle del Jerte;Casa Rural El Serrano;Alojamientos rurales;;Navaconcejo;Extremadura;C/ Fuente Pocito, 8 (Paraje la Tumba) ;;10613;;elcamino-elserrano@hotmail.com;607 497 961;www.casasruraleseneljerte.es;;;;;;
;Valle del Jerte;Centro de Interpretación de la Reserva Natural;Museos y centros de interés turístico visitable;;Jerte- Valle del Jerte;Extremadura;Paraje de los Arenales, C.N. 110 km 368;;10612;;ci.garganta@gobex.es;927 01 49 36;;;;;;;
;Valle del Jerte;Centro de Interpretación del Agua;Museos y centros de interés turístico visitable;;Cabezuela del Valle- Valle del Jerte;Extremadura;Paraje Peñas Albas, s/n;;10610;;jose.otero@gobex.es;927 47 20 53;;;;;;;
;Valle del Jerte;Hotel Balneario Valle del Jerte;Hoteles y apartamentos turísticos;;Valdastillas ;Extremadura;CRTA. NACIONAL 110 KM. 383;;10614;;info@balneariovalledeljerte.com;927 633000;www.balneariovalledeljerte.com;;;;;;
;Valle del Jerte;Hotel Rural El Cerezal de los Sotos;Alojamientos rurales;;Jerte - Valle del Jerte ;Extremadura;Paraje de los sotos ;;10612;;elcerezaldelossotos@hotmail.com;927 470429;www.elcerezaldelossotos.net;;;;;;
;Valle del Jerte;Hotel Rural Xerete;Alojamientos rurales;;Navaconcejo;Extremadura;Ctra. N-110 Km 380;;10613;;xerete@hotelruralxerete.es;639 187 322;www.hotelruralxerete.es;xeretevalledeljerte;@hotelxerete;;;;
;Valle del Jerte;Jertextrem;Empresas de turismo activo;;Casas del Castañar;Extremadura;casas del castañar;;10616;;info@jertextrem.com;650518839;www.jertextrem.com;JerteXtrem Aventura y Naturaleza;@jertextrem;;;;JerteXtrem
;Valle del Jerte;LA JURRE -IBERICOS DE PIORNAL;Comercios;;Piornal - Valle del Jerte;Extremadura;c/ Cervantes, 23;;10615;;info@lajurre.com;927 47 50 44;www.lajurre.com;jamones la jurre;;;;;
;Valle del Jerte;Oficina de Turismo  del Valle del Jerte;Oficinas de información turística;;Cabezuela del Valle-Valle del Jerte;Extremadura;Paraje Peñas Albas, s/n;;10610;;informacion@turismovalledeljerte.com;92747 25 58;www.turismovalledeljerte.com;www.facebook.com/turismovalledeljerte;@vallejerte_tur;;;primaveraycerezoenflor.blogspot.com;
;Valle del Jerte;Reserva Natural de la Garganta de los Infiernos;Espacios naturales protegidos;;Valle del Jerte;Extremadura;Ctra. N-110, km 368;;10612;;ci.cabezuela@juntaextremadura.net;924 006130;http://www.extremambiente.es/index.php?option=com_content&view=article&id=1007&Itemid=90;;;;;;
;Valle Norte de Lozoya;ALOJAMIENTOS EL CASTILLO;Alojamientos rurales;;EL BERRUECO;Comunidad de Madrid;C/ CASTILLO S/N;;28192;;info@cbaquanor.es;918686136;;;;;;;
;Valle Norte de Lozoya;ALOJAMIENTOS LA DEHESA;Alojamientos rurales;;EL BERRUECO;Comunidad de Madrid;C/ REAL 75;;28192;;info@cbaquanor.es;918686136;;;;;;;
;Valle Norte de Lozoya;ALOJAMIENTOS LA ERILLA;Alojamientos rurales;;BRAOJOS;Comunidad de Madrid;CALLE POZO 5 / FISCAL: PZA CONSTITUCIÓN 3 (GASCONES);;28737;;laerilla@laerilla.es;647769119;;;;;;;
;Valle Norte de Lozoya;Bocachiusa, alojamientos rurales S.L;Hoteles y apartamentos turísticos;;;Comunidad de Madrid;;;;;conchagongut@hotmail.com;696631835;;;;;;;
;Valle Norte de Lozoya;CAMPING PICACHUELO;Campings;;EL BERRUECO;Comunidad de Madrid;CTRA. BERRUECO A CERVERA KM 1.5;;28192;;info@cbaquanor.es;918686136;;;;;;;
;Valle Norte de Lozoya;CASA DE TELEFONOS;Alojamientos rurales;;EL BERRUECO;Comunidad de Madrid;C/ REAL 47;;28192;;info@cbaquanor.es;918686136;www.cbaquanor.es;;;;;;
;Valle Norte de Lozoya;CASA MAESTRA;Alojamientos rurales;;MADARCOS;Comunidad de Madrid;C/ PANZA 4;;28755;;reservas.alojamientos@madarcos.org;699320518;www.madarcosturismo.es;https://es-es.facebook.com/casasruralesdemadarcos/;;;;;
;Valle Norte de Lozoya;EL BULIN CASAS RURALES BRAOJOS;Alojamientos rurales;;BRAOJOS;Comunidad de Madrid;CALLE DEL GENERALISIMO, 1;;28737;;consultas@elbulin.es;918698888;http://www.elbulin.es/casas-braojos.htm;https://www.facebook.com/casasruraleselbulin/;;;;http://www.elbulin.es/blog/;
;Valle Norte de Lozoya;EL BULÍN, CASAS RURALES;Alojamientos rurales;;Robregordo;Comunidad de Madrid;www.elbulin.es;;28755;;consultas@elbulin.es;918698888;www.elbulin.es;www.elbulin.es/casaselbulin;www.twitter.com/casaselbulin;;;;https://www.youtube.com/user/casaselbulin
;Valle Norte de Lozoya;ESTRELLA RURAL;Hoteles y apartamentos turísticos;;BRAOJOS;Comunidad de Madrid;TRAVESIA GENERAL MOLA;;28737;;reservas@estrellarural.es;615520826;;;;;;;
;Valle Norte de Lozoya;HOSPEDERIA EL ARCO;Hoteles y apartamentos turísticos;;Villavieja del Lozoya;Comunidad de Madrid;C/ Arco, 6;;28739;;elarcodevillavieja@gmail.com;627745725;hospederiaelarco.com;Hospederia el Arco;;;;;
;Valle Norte de Lozoya;HOSPEDERIA RESTAURANTE EL ARCO;Restaurantes y empresas turísticas de Catering;;Villavieja del Lozoya;Comunidad de Madrid;c/Arco 6;;28739;;cestecha@gmail.com;627745725;;Hospederia el Arco;;;;;
;Valle Norte de Lozoya;HOTEL RESTAURANTE LOS CEREZOS;Hoteles y apartamentos turísticos;;HORCAJO DE LA SIERRA;Comunidad de Madrid;N-I KM. 87,8 ;;28755;;info@grupocerem.com;918699006;;;;;;;
;Valle Norte de Lozoya;HOTEL RURAL LA BELTRANEJA;Hoteles y apartamentos turísticos;;Buitrago del Lozoya;Comunidad de Madrid;C/Arco, 10;;28730;;info@labeltranejahotel.com;918680331;http://www.labeltranejahotel.com/;http://es-es.facebook.com/pages/La-Beltraneja-Hotel-Rural/154431164600544;;;;;
;Valle Norte de Lozoya;http://www.turismocabanillasdelasierra.es/;Oficinas de información turística;;Cabanillas de la Sierra;Comunidad de Madrid;http://www.turismocabanillasdelasierra.es/;;28721;;aedl@cabanillasdelasierra.org; 918439003;;;;;;;
;Valle Norte de Lozoya;LA POSADA;Alojamientos rurales;;MADARCOS;Comunidad de Madrid;C/ PANZA 4;;28755;;reservas.alojamientos@madarcos.org;699320518;;;;;;;
;Valle Norte de Lozoya;MERIDIANORAID;Empresas de turismo activo;;SAN SEBASTIÁN DE LOS REYES;Comunidad de Madrid;CALLE CERVANTES, 2 4ºB;;28701;;vanesa@meridianoraid.com;635445033;www.meridianoraid.com;www.facebook.com/MeridianoRaid/;;;;;
;Valle Norte de Lozoya;OFICINA DE INFORMACIÓN TURÍSTICA DE BUITRAGO DEL LOZOYA;Oficinas de información turística;;Buitrago del Lozoya;Comunidad de Madrid;Plaza Picasso 1;;28730;;turismo@buitrago.org;918681615;www.buitrago.org;Ayuntamiento de Buitrago del Lozoya;@buitrago_lozoya;;;;
;Valle Norte de Lozoya;REGALOS JULI;Comercios;;BUITRAGO DEL LOZOYA;Comunidad de Madrid;C/ REAL 40;;28730;;regalosjuli@gmail.com;918681195;;facebook.com/regalos.juli;;;;;
;Valle Norte de Lozoya;RESTAURANTE EL ESPOLÓN;Restaurantes y empresas turísticas de Catering;;Buitrago del Lozoya;Comunidad de Madrid;C/ Real Nº 60;;28730;;el-espolon@hotmail.com;918681449;;;;;;;
;Valle Norte de Lozoya;RESTAURANTE EL PICACHUELO;Restaurantes y empresas turísticas de Catering;;EL BERRUECO;Comunidad de Madrid;CTRA DE CERVERA, KM 1.500;;28192;;josepicachuelo@gmail.com;918686074;;;;;;;
;Valle Norte de Lozoya;SIGNATUR;Empresas de turismo activo;;VILLAVIEJA DEL LOZOYA;Comunidad de Madrid;CTRA DE LA SIERRA 45;;28739;;signaturmad@gmail.com;918680372;Www.signaturweb.com ;;;;;;
